Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches
Ray-Patrick Didder,MIA,"AA,AAA",27,447,0.07606264,0.26621924,0.28571429,0.24102564,0.3310962,0.36410256,0.69519876,0.12307692,5.976742519,0.3129771,1.917683172,51.17877448,-7.187461255,0.31977241,87.69011216,sa736824,0.3129771,1.0952381,0.18819188,0.42435424,0.38745387,0.3047619,0.11428571,0.48,0.28,0.24,0.12899607,672,1111,1783
Aldrem Corredor,PHI,"A,AA",26,474,0.12025316,0.21729958,0.55339806,0.25,0.34460888,0.38235294,0.72696182,0.13235294,1.500615768,0.29830508,-0.885726077,60.42239662,1.315687297,0.32830346,102.4177483,sa736852,0.29830508,1.43269231,0.17320261,0.4869281,0.33986928,0.125,0.13461538,0.35691318,0.24758842,0.39549839,0.08871391,726,1179,1905
Riley Unroe,SEA,AA,26,434,0.1359447,0.19585253,0.69411765,0.26358696,0.36720554,0.39945652,0.76666206,0.13586956,7.064731548,0.32014388,1.69562451,62.4602445,1.110095139,0.353225646,101.8094416,sa737614,0.32014388,1.02830189,0.22939068,0.390681,0.37992832,0.16981132,0.0754717,0.41258741,0.23076923,0.35664336,0.10598802,688,982,1670
Thomas Milone,SDP,"AA,AAA",27,470,0.11489362,0.28723404,0.4,0.25185185,0.34763948,0.39506173,0.74270121,0.14320988,6.716434011,0.35496183,-1.241974574,61.6140447,-5.808581469,0.336834359,91.52625111,sa737640,0.35496183,1.5443038,0.25,0.45522388,0.29477612,0.11392405,0.11392405,0.44727273,0.29454545,0.25818182,0.12784399,721,1125,1846
Jamie Westbrook,MIL,AAA,27,511,0.10567515,0.15655577,0.675,0.25407925,0.35329341,0.38228438,0.73557779,0.12820513,1.850104758,0.28654971,-1.788733062,66.46623823,-0.307028307,0.333880804,99.54019277,sa737824,0.28654971,1.24390244,0.20461095,0.44092219,0.35446686,0.26829268,0.08943089,0.40740741,0.24216524,0.35042735,0.11618257,715,1213,1928
Jacob Heyward,SFG,AA,26,370,0.11891892,0.33243243,0.35772358,0.20125786,0.3027027,0.33647799,0.63918069,0.13522013,3.432236406,0.28191489,-0.841417015,36.37169885,-9.86339284,0.291999306,78.66686865,sa738955,0.28191489,0.77011494,0.21428571,0.34183673,0.44387755,0.28735632,0.12643678,0.51256281,0.20603015,0.28140704,0.13730408,635,960,1595
Jose Gomez,LAA,"AA,AAA",25,424,0.06839623,0.23113208,0.29591837,0.25065274,0.31753555,0.38120104,0.69873659,0.1305483,4.586337278,0.31899642,-2.352597157,46.82681808,-10.28457823,0.315640322,82.58096497,sa828331,0.31899642,1.31578947,0.21708185,0.44483986,0.33807829,0.13684211,0.07368421,0.47058824,0.23529412,0.29411765,0.15495495,590,1075,1665
Forrest Wall,SEA,AAA,26,467,0.08993576,0.26766595,0.336,0.25485437,0.33333333,0.35436893,0.68770226,0.09951456,7.990801622,0.34859155,3.656508923,51.62842805,-16.68312371,0.311552121,75.57788796,sa828682,0.34859155,1.87012987,0.2245614,0.50526316,0.27017544,0.19480519,0.07792208,0.31399317,0.25938567,0.42662116,0.09593909,740,1230,1970
Jake Gatewood,LAA,AAA,26,428,0.05373832,0.3271028,0.16428571,0.2106599,0.26056338,0.43908629,0.69964967,0.22842639,4.48227881,0.25847458,-1.449449481,39.84298412,-22.76374855,0.292692378,63.64009495,sa828685,0.25847458,0.75438596,0.21259843,0.33858268,0.4488189,0.1754386,0.19298246,0.47876448,0.27027027,0.25096525,0.19345412,575,1136,1711
Ti'Quan Forbes,ARI,AA,25,386,0.05181347,0.25129534,0.20618557,0.26136364,0.31428571,0.38636364,0.70064935,0.125,5.258574752,0.332,-1.702078154,43.00971735,-11.55516204,0.316401934,78.82307783,sa828696,0.332,1.47560976,0.2007874,0.47637795,0.32283465,0.17073171,0.1097561,0.40229885,0.27203065,0.3256705,0.16312057,463,947,1410
Drew Lugbauer,ATL,AA,25,555,0.13513514,0.38198198,0.35377358,0.21308017,0.32792793,0.44303797,0.7709659,0.2299578,1.333735518,0.31196581,-1.002213337,73.03668108,0.587254879,0.341412209,100.8105722,sa829268,0.31196581,0.696,0.17509728,0.3385214,0.48638132,0.2,0.224,0.5440613,0.26436782,0.19157088,0.2039823,912,1348,2260
Isiah Gilliam,CIN,"AA,AAA",25,443,0.11060948,0.32054176,0.34507042,0.27390181,0.36117381,0.49612403,0.85729784,0.22222222,6.904756408,0.38427948,1.246873524,72.28025645,14.42745039,0.376524126,124.9434699,sa829343,0.38427948,1.0212766,0.2244898,0.39183673,0.38367347,0.18085106,0.19148936,0.46370968,0.22177419,0.31451613,0.15947787,649,1113,1762
Josh Ockimey,PHI,"AA,AAA",26,483,0.17391304,0.27743271,0.62686567,0.23037975,0.36645963,0.42278481,0.78924444,0.19240506,3.869446966,0.30081301,-0.781814148,71.81094779,10.25587927,0.35486699,117.2160842,sa829375,0.30081301,0.76666667,0.19083969,0.35114504,0.45801527,0.13333333,0.14166667,0.44656489,0.28244275,0.27099237,0.1254771,898,1198,2096
Cristian Santana,CIN,AAA,25,504,0.06944444,0.22222222,0.3125,0.27133479,0.32539683,0.3916849,0.71708173,0.12035011,1.691175345,0.3313783,-2.627083468,59.70200967,-6.156554593,0.320425667,90.65185422,sa829387,0.3313783,1.54205607,0.20930233,0.47965116,0.31104651,0.1588785,0.10280374,0.36285714,0.27142857,0.36571429,0.13970956,713,1284,1997
Tristan Gray,TBR,AAA,26,500,0.06,0.318,0.18867925,0.22489083,0.282,0.48689956,0.76889956,0.26200873,3.543225757,0.25925926,-0.77733793,62.79789609,-2.537981145,0.328851946,96.11548623,sa829756,0.25925926,0.70921986,0.19127517,0.33557047,0.47315436,0.24113475,0.23404255,0.41914191,0.28382838,0.2970297,0.19927536,659,1273,1932
Andrew Bechtold,MIN,"AA,AAA",26,502,0.12549801,0.27091633,0.46323529,0.23287671,0.32868526,0.39954338,0.72822864,0.16666667,2.218780575,0.29225352,-0.966284834,62.44863675,-7.060405426,0.330003044,89.81634667,sa829787,0.29225352,1.625,0.22222222,0.48148148,0.2962963,0.18181818,0.21590909,0.48184818,0.2310231,0.28712871,0.1233999,779,1174,1953
Bryson Brigman,MIA,AAA,27,413,0.05326877,0.22033898,0.24175824,0.2513089,0.29854369,0.36910995,0.66765364,0.11780105,6.068049759,0.30769231,-0.303171113,40.83708222,-13.13035238,0.29731971,75.66986003,sa829857,0.30769231,1.58241758,0.18118467,0.50174216,0.31707317,0.21978022,0.08791209,0.47297297,0.20945946,0.31756757,0.12166558,515,1022,1537
Andruw Monasterio,MIL,"AA,AAA",25,437,0.11899314,0.20594966,0.57777778,0.27055703,0.36384439,0.40583554,0.76967993,0.13527851,5.330770135,0.33096085,-0.280025078,61.53287312,4.454179003,0.349408694,107.8218278,sa830359,0.33096085,1.02777778,0.22340426,0.39361702,0.38297872,0.13888889,0.08333333,0.41924399,0.28522337,0.29553265,0.09111111,699,1101,1800
Brett Sullivan,SDP,AAA,28,475,0.08,0.12210526,0.65517241,0.28503563,0.33894737,0.44418052,0.78312789,0.15914489,5.782742957,0.30245232,0.068375801,63.61944854,-5.862322526,0.33680563,91.56279059,sa857232,0.30245232,1.09836066,0.30997305,0.36118598,0.32884097,0.19672131,0.07377049,0.40159574,0.30053191,0.29787234,0.04934602,635,1047,1682
Preston Palmeiro,LAA,AA,27,463,0.10151188,0.17710583,0.57317073,0.26289926,0.34341253,0.3980344,0.74144693,0.13513514,1.878207621,0.30841121,-1.688493013,59.29826409,-1.141527501,0.337236829,98.11129809,sa857823,0.30841121,1.1147541,0.20858896,0.41717791,0.37423313,0.24590164,0.06557377,0.47878788,0.26969697,0.25151515,0.12692764,653,1033,1686
Mitchell Tolman,CLE,AAA,28,423,0.11583924,0.20094563,0.57647059,0.25139665,0.3501199,0.42458101,0.77470091,0.17318436,4.763071131,0.29811321,-0.529706488,59.28819199,4.014039841,0.346042725,107.2620559,sa858829,0.29811321,1.51190476,0.22710623,0.46520147,0.30769231,0.17857143,0.13095238,0.425,0.24642857,0.32857143,0.10183639,727,1070,1797
Dariel Gomez,SEA,A+,25,470,0.11702128,0.34680851,0.33742331,0.22249389,0.3212766,0.47188264,0.79315924,0.24938875,2.600352067,0.29411765,-1.483413775,70.11587134,10.83008608,0.352611108,118.2675932,sa872729,0.29411765,1.03296703,0.23868313,0.38683128,0.3744856,0.18681319,0.28571429,0.49593496,0.21544715,0.28861789,0.16580042,755,1169,1924
Omar Meregildo,WSN,"A+,AA",24,468,0.10683761,0.29059829,0.36764706,0.24390244,0.33333333,0.44878049,0.78211382,0.20487805,2.252902613,0.30980392,-1.759050544,67.33672502,7.446264379,0.350254374,112.1994247,sa872765,0.30980392,0.54285714,0.2,0.28148148,0.51851852,0.22857143,0.15,0.50181818,0.22545455,0.27272727,0.17266562,723,1194,1917
Yorman Rodriguez,SDP,AA,24,540,0.07037037,0.1537037,0.45783133,0.2790224,0.32777778,0.42158859,0.74936637,0.14256619,3.192361897,0.30348259,-0.855309576,68.13787785,-8.196409374,0.333125655,89.26247998,sa872817,0.30348259,1.29710145,0.22682927,0.43658537,0.33658537,0.28985507,0.10869565,0.50119904,0.22781775,0.27098321,0.09872123,685,1270,1955
Lorenzo Cedrola,CIN,AAA,24,504,0.02579365,0.16666667,0.1547619,0.26736842,0.30278884,0.35578947,0.65857831,0.08842105,6.444705923,0.31619537,-0.680670689,49.31864714,-16.53991712,0.296110341,74.88570043,sa872850,0.31619537,1.34090909,0.19948187,0.45854922,0.34196891,0.24242424,0.03030303,0.46153846,0.20769231,0.33076923,0.11474435,454,1228,1682
Leandro Cedeno,ARI,"AA,AAA",23,537,0.08193669,0.23463687,0.34920635,0.30769231,0.36871508,0.54885655,0.91757163,0.24116424,2.634847944,0.35258359,-0.677346505,97.29036614,21.09493623,0.394875125,127.8310143,sa873307,0.35258359,1.37931034,0.22905028,0.44692737,0.32402235,0.10344828,0.27586207,0.40166205,0.29362881,0.30470914,0.13623327,766,1326,2092
Weston Wilson,MIL,AAA,27,462,0.08441558,0.28354978,0.29770992,0.22836538,0.2965368,0.35817308,0.65470988,0.1298077,5.296368539,0.30215827,0.770995713,44.68377534,-15.68657523,0.294769192,74.01609386,sa873690,0.30215827,1.125,0.21071429,0.41785714,0.37142857,0.21153846,0.10576923,0.49305556,0.22222222,0.28472222,0.12459721,666,1196,1862
Ryan Noda,LAD,AAA,26,574,0.16027875,0.28222997,0.56790123,0.25862069,0.39547038,0.47413793,0.86960831,0.21551724,5.00935054,0.33928571,1.146330096,100.9471405,16.98390557,0.382091597,120.2277885,sa873960,0.33928571,1.03603604,0.25412541,0.37953795,0.36633663,0.16216216,0.22522523,0.38888889,0.29084967,0.32026144,0.1190671,1035,1409,2444
Jalen Miller,ATL,AA,25,379,0.12664908,0.22427441,0.56470588,0.23547401,0.33862434,0.3883792,0.72700354,0.15290519,6.127882907,0.29487179,0.327570096,47.27170311,-2.202769919,0.333271263,95.54766371,sa875016,0.29487179,0.93203883,0.14592275,0.41201717,0.44206009,0.24271845,0.0776699,0.52118644,0.19491525,0.28389831,0.14899713,505,891,1396
Moises Gomez,STL,"AA,AAA",23,501,0.10379242,0.34730539,0.29885057,0.29411765,0.37125749,0.62443439,0.99569188,0.33031674,5.323767422,0.39224138,-0.319520098,102.4193162,34.20594173,0.420918669,149.3337067,sa875163,0.39224138,0.6,0.31343284,0.25746269,0.42910448,0.1826087,0.33913043,0.38745387,0.3099631,0.30258303,0.17117117,787,1322,2109
Nathan Lukes,TOR,AAA,27,484,0.09710744,0.1838843,0.52808989,0.28504673,0.36363636,0.42523364,0.78887,0.14018691,5.296398723,0.33636364,1.592091791,70.4017261,7.156596933,0.352294373,111.3156492,sa875215,0.33636364,1.92857143,0.26567164,0.48358209,0.25074627,0.0952381,0.13095238,0.34421365,0.28189911,0.37388724,0.08680947,634,1140,1774
Griffin Conine,MIA,AA,24,496,0.14919355,0.36895161,0.40437158,0.21497585,0.33669355,0.43478261,0.77147616,0.21980676,2.710748477,0.30805687,-1.261517905,66.56033147,1.812736159,0.344489092,102.7996965,sa876060,0.30805687,1.14606742,0.17316017,0.44155844,0.38528139,0.08988764,0.26966292,0.42194093,0.30801688,0.27004219,0.18068068,808,1190,1998
Tristin English,ARI,"A+,AA",25,435,0.08735632,0.19770115,0.44186047,0.2689295,0.35172414,0.40992167,0.76164581,0.14099217,3.378072787,0.31707317,-1.270458045,62.08211738,3.117098767,0.348702973,105.3064502,sa876328,0.31707317,1.19607843,0.23549488,0.41638225,0.34812287,0.2745098,0.11764706,0.41333333,0.24666667,0.34,0.10451171,624,1127,1751
Ronaldo Hernandez,BOS,AAA,24,439,0.04783599,0.2095672,0.22826087,0.26097561,0.29748284,0.45121951,0.74870235,0.1902439,1.908044677,0.29508197,-2.026986858,53.56799618,-3.796904034,0.3246349,93.38113721,sa881850,0.29508197,1.33018868,0.21835443,0.44620253,0.33544304,0.25471698,0.16037736,0.45031056,0.22360248,0.32608696,0.1742228,474,1070,1544
Corey Julks,HOU,AAA,26,590,0.09491525,0.21694915,0.4375,0.26959847,0.35084746,0.50286807,0.85371553,0.2332696,6.717481862,0.30136986,1.160065969,93.60502567,7.301352135,0.363500545,108.4600711,sa913274,0.30136986,1.06164384,0.23017903,0.39641944,0.37340153,0.17808219,0.21232877,0.45959596,0.31818182,0.22222222,0.09687098,868,1465,2333
Justin Yurchak,LAD,AA,25,451,0.11751663,0.13525499,0.86885246,0.28244275,0.37472284,0.39949109,0.77421393,0.11704834,2.24734675,0.31790123,-0.976502122,67.04162251,3.288356699,0.35858988,105.1579424,sa915590,0.31790123,1.27184466,0.28658537,0.39939024,0.31402439,0.32038835,0.0776699,0.4984985,0.19219219,0.30930931,0.06985915,708,1067,1775
Nick Dunn,STL,AA,25,472,0.13347458,0.08898305,1.5,0.27067669,0.37923729,0.39097744,0.77021473,0.12030075,4.728831284,0.28693182,-0.91852751,69.55924085,2.837419423,0.357139556,104.2526109,sa915613,0.28693182,1.08029197,0.1971831,0.41690141,0.38591549,0.13868613,0.05109489,0.38718663,0.19777159,0.41504178,0.04338395,748,1096,1844
Jeremy Vasquez,NYM,AA,25,415,0.1060241,0.17108434,0.61971831,0.23835616,0.32289157,0.31780822,0.64069979,0.07945206,0.738560268,0.28571429,-0.730509717,42.07542327,-9.782855246,0.29574514,81.13540301,sa915673,0.28571429,1.05982906,0.1774744,0.42320819,0.39931741,0.15384615,0.02564103,0.42760943,0.20538721,0.36700337,0.08643533,630,955,1585
Dane Myers,DET,"AA,AAA",26,488,0.04918033,0.27254098,0.18045113,0.26666667,0.31481481,0.48888889,0.8037037,0.22222222,5.979888247,0.3220339,1.29650214,70.37148904,9.128397723,0.348172594,115.0975619,sa915708,0.3220339,1.28181818,0.2056962,0.44620253,0.34810127,0.17272727,0.22727273,0.42679128,0.27725857,0.29595016,0.12339056,616,1248,1864
Jesus Bastidas,NYY,AA,23,449,0.08463252,0.25612472,0.33043478,0.23989899,0.32293987,0.42676768,0.74970755,0.18686869,4.336508423,0.28947368,-1.562412709,59.00844889,2.901540332,0.332218216,105.1714493,sa916969,0.28947368,0.64492754,0.19787986,0.31448763,0.48763251,0.17391304,0.13043478,0.44561404,0.25614035,0.29824561,0.14563107,584,1064,1648
Harvin Mendoza,CHW,A+,23,410,0.09512195,0.20243902,0.46987952,0.18181818,0.27317073,0.29752066,0.57069139,0.11570248,1.833646643,0.20664207,-0.690771961,30.96815703,-21.95485579,0.267608331,58.51548387,sa916997,0.20664207,1.28125,0.20938628,0.44404332,0.3465704,0.1875,0.10416667,0.37588652,0.28368794,0.34042553,0.12723904,603,1016,1619
Seuly Matias,KCR,AA,23,414,0.11594203,0.33574879,0.34532374,0.22478386,0.33009709,0.42363112,0.75372821,0.19884726,5.395957953,0.31155779,0.057404246,53.81651276,-4.706440782,0.337443758,91.95795752,sa917039,0.31155779,0.80851064,0.19047619,0.36190476,0.44761905,0.21276596,0.17021277,0.42592593,0.25925926,0.31481481,0.19289941,650,1040,1690
Daniel Montano,COL,"A+,AA",23,492,0.1402439,0.25609756,0.54761905,0.2705314,0.37218814,0.46135266,0.8335408,0.19082126,5.306536441,0.35125448,-0.705196709,79.99834676,18.36119603,0.369985402,129.7131462,sa917068,0.35125448,0.83193277,0.23776224,0.34615385,0.41608392,0.16806723,0.11764706,0.40955631,0.27645051,0.31399317,0.10659395,815,1202,2017
Pedro Castellanos,BOS,"AA,AAA",24,495,0.02828283,0.20808081,0.13592233,0.27408994,0.30505051,0.43040685,0.73545736,0.15631691,3.536778525,0.32303371,-0.563308836,59.89393693,-3.337721541,0.321595327,94.92626502,sa917074,0.32303371,1.17777778,0.19452055,0.43561644,0.36986301,0.31851852,0.0962963,0.43513514,0.20810811,0.35675676,0.14086957,503,1222,1725
Shervyen Newton,NYM,"A,A+",23,475,0.10315789,0.34315789,0.3006135,0.2189781,0.31289641,0.37469586,0.68759227,0.15571776,3.925661214,0.325,-1.072478599,54.87183477,-5.407660625,0.318934643,92.16705243,sa917119,0.325,1.28235294,0.224,0.436,0.34,0.12941176,0.14117647,0.49011858,0.22924901,0.28063241,0.16596195,702,1190,1892
Jonathan Guzman,PHI,AA,22,440,0.05454545,0.25,0.21818182,0.16831683,0.21990741,0.23514851,0.45505592,0.06683168,5.631379641,0.22260274,-0.893078648,13.31981499,-41.66245621,0.209388444,24.22565438,sa917127,0.22260274,1.30188679,0.16151203,0.4742268,0.36426117,0.24528302,0.02830189,0.42192691,0.22923588,0.34883721,0.12688822,515,1140,1655
Moises Castillo,CHW,"A+,AA",22,465,0.12688172,0.17849462,0.71084337,0.25440806,0.35344828,0.31989924,0.67334752,0.06549118,4.146555838,0.31111111,-0.899602022,53.86292336,-6.551985677,0.320674401,89.23672825,sa917135,0.31111111,1.29906542,0.20900322,0.44694534,0.34405145,0.24299065,0.02803738,0.45597484,0.25786164,0.28616352,0.09253247,697,1151,1848
Wander Javier,MIN,"A+,AAA",23,457,0.07221007,0.3107221,0.23239437,0.2038835,0.27133479,0.35679612,0.62813091,0.15291262,5.616342358,0.27099237,-1.050179077,41.26226958,-15.29320245,0.285528624,73.08524312,sa917168,0.27099237,1.02702703,0.16666667,0.42222222,0.41111111,0.1981982,0.11711712,0.53090909,0.22909091,0.24,0.15123634,604,1135,1739
Eduardo Diaz,ARI,AA,24,466,0.06223176,0.24892704,0.25,0.2629108,0.32043011,0.42253521,0.74296532,0.15962441,6.155225167,0.33554817,-1.348198166,57.95933362,-7.914329059,0.331080109,87.98559434,sa917182,0.33554817,1.11403509,0.2124183,0.41503268,0.37254902,0.26315789,0.09649123,0.50159744,0.22364217,0.27476038,0.17286136,543,1152,1695
Cristian Inoa,TEX,A+,22,409,0.08557457,0.18826406,0.45454545,0.27777778,0.34963325,0.42222222,0.77185547,0.14444444,3.092347542,0.325,-2.707632984,58.81813659,6.024204289,0.351159667,111.4107891,sa917277,0.325,0.86956522,0.24825175,0.34965035,0.4020979,0.26086957,0.07826087,0.47750865,0.25605536,0.26643599,0.10997963,539,934,1473
Enmanuel Valdez,BOS,"AA,AAA",23,573,0.11169284,0.21640489,0.51612903,0.296,0.37587413,0.542,0.91787413,0.246,4.347691763,0.33994334,-0.831074948,105.1641986,25.39845689,0.39446127,130.9462089,sa917288,0.33994334,0.84615385,0.23809524,0.34920635,0.41269841,0.21153846,0.17948718,0.42105263,0.27631579,0.30263158,0.11078098,887,1469,2356
Yonathan Perlaza,CHC,AA,23,547,0.13162706,0.2321755,0.56692913,0.25531915,0.3583181,0.49148936,0.84980746,0.23617021,5.443874299,0.30218069,-0.822699644,87.34805686,15.94294671,0.374695672,122.327459,sa917302,0.30218069,0.8951049,0.18618619,0.38438438,0.42942943,0.0979021,0.16083916,0.5,0.26764706,0.23235294,0.13473193,875,1270,2145
Leonel Valera,LAD,"A+,AA",22,527,0.09108159,0.33396584,0.27272727,0.26495726,0.33965844,0.44230769,0.78196613,0.17735043,8.682304548,0.38129496,5.150538339,75.09187739,3.602331152,0.349770526,104.1380284,sa917320,0.38129496,1.46666667,0.22648084,0.45993031,0.31358885,0.16666667,0.2,0.45392491,0.21843003,0.32764505,0.15410628,771,1299,2070
Osmy Gregorio,LAA,A+,24,486,0.06584362,0.25720165,0.256,0.2545045,0.30641822,0.33558559,0.64200381,0.08108109,7.29020034,0.34579439,-0.358671619,49.82459513,-11.47942963,0.294676559,81.27459058,sa917348,0.34579439,2.86764706,0.16242038,0.62101911,0.21656051,0.13235294,0.02941176,0.37116564,0.2208589,0.40797546,0.12810602,610,1201,1811
Luis De Los Santos,TOR,"AA,AAA",24,465,0.07526882,0.21935484,0.34313725,0.25653207,0.31397849,0.3847981,0.69877659,0.12826603,4.250697567,0.31111111,-0.895088476,52.7657875,-5.431869129,0.310755292,90.86658626,sa917822,0.31111111,1.89130435,0.17133956,0.54205607,0.28660436,0.17391304,0.10869565,0.4382716,0.19753086,0.36419753,0.13872491,576,1118,1694
Juan Fernandez,SDP,"AA,AAA",23,458,0.07860262,0.16593886,0.47368421,0.28148148,0.35320088,0.33333333,0.68653421,0.05185185,4.624211435,0.34242424,0.328095643,54.01874343,-10.8568167,0.323248348,83.08948983,sa917824,0.34242424,2.18421053,0.25538462,0.51076923,0.23384615,0.18421053,0.01315789,0.48948949,0.2012012,0.30930931,0.09162146,596,1063,1659
Blake Rutherford,CHW,AAA,25,467,0.04496788,0.19486081,0.23076923,0.27107062,0.31049251,0.42824601,0.73873852,0.15717539,4.635604416,0.31454006,-1.471034802,56.73473649,-4.288972853,0.324003336,92.97162873,sa917932,0.31454006,1.46728972,0.23478261,0.45507246,0.31014493,0.28971963,0.12149533,0.42571429,0.25142857,0.32285714,0.14403553,484,1092,1576
Joe Rizzo,SEA,AA,24,540,0.08888889,0.19074074,0.46601942,0.27663934,0.34259259,0.46721311,0.8098057,0.19057377,2.870850389,0.31147541,-0.944893155,80.34026124,4.005974009,0.358734047,105.2479353,sa917934,0.31147541,0.8875,0.20942408,0.37172775,0.41884817,0.1875,0.13125,0.44702842,0.24289406,0.31007752,0.12568579,736,1269,2005
Brady Whalen,STL,"A,A+,AA",24,406,0.09605911,0.16748768,0.57352941,0.29131653,0.37037037,0.45938375,0.82975412,0.16806722,6.380348429,0.33687943,0.84414153,65.71475947,14.67460859,0.37923623,129.7711978,sa918278,0.33687943,0.97142857,0.27874564,0.3554007,0.36585366,0.35238095,0.08571429,0.39383562,0.21917808,0.3869863,0.09006623,571,939,1510
Todd Lott,STL,"A+,AA",24,490,0.05306122,0.29387755,0.18055556,0.24324324,0.31020408,0.39414414,0.70434822,0.1509009,5.463726335,0.32638889,-0.653758378,57.36375771,-5.294202357,0.321194159,93.04912687,sa918408,0.32638889,1.14545455,0.2,0.42711864,0.37288136,0.14545455,0.12727273,0.45065789,0.28289474,0.26644737,0.16776678,614,1204,1818
