Name,Team,Level,PA,BB%,K%,AVG,OBP,SLG,ISO,BABIP,wRC,wRAA,wOBA,wRC+,LD%,GB%,FB%,IFFB%,Pull%,Cent%,Oppo%,SwStr%,Pitches,Pitches/PA
Carlos Sanchez,MIA,DSL,174,0.10344828,0.18390805,0.24503311,0.32183908,0.37086093,0.12582782,0.27731092,21.67369704,-3.199395257,0.33373677,87.13712304,0.16363636,0.41818182,0.41818182,0.17391304,0.47787611,0.23893805,0.28318584,0.27181208,298,1.712643678
Wady Mendez,TEX,DSL,192,0.09375,0.25,0.30177515,0.38020833,0.50887574,0.20710059,0.39830508,36.95201216,9.505841353,0.417275543,134.6344903,0.26724138,0.43103448,0.30172414,0.25714286,0.45833333,0.2,0.34166667,0.34530387,362,1.885416667
Raimel Medina,KCR,DSL,168,0.11309524,0.17857143,0.25174825,0.35714286,0.31468531,0.06293706,0.30973451,22.52343539,-1.491964071,0.345433456,93.78746927,0.18367347,0.40816327,0.40816327,0.225,0.34343434,0.29292929,0.36363636,0.27862595,262,1.55952381
Elian Cortorreal,ATL,DSL,184,0.24456522,0.20108696,0.18978102,0.38586957,0.27737226,0.08759124,0.24752475,26.44989549,0.147315133,0.357345179,100.5600786,0.21649485,0.44329897,0.34020619,0.3030303,0.59405941,0.1980198,0.20792079,0.21393035,402,2.184782609
Ryan Burrowes,CHW,DSL,196,0.12755102,0.17346939,0.26582278,0.39285714,0.39240506,0.12658228,0.31451613,33.70381802,5.685851988,0.392052651,120.293593,0.19491525,0.50847458,0.29661017,0.31428571,0.48,0.232,0.288,0.21971831,355,1.81122449
Julio Henriquez,MIA,DSL,192,0.11979167,0.1875,0.25490196,0.38541667,0.35947712,0.10457516,0.31666667,30.36054257,2.914371768,0.37502391,110.6185004,0.17857143,0.44642857,0.375,0.21428571,0.36521739,0.22608696,0.40869565,0.27355623,329,1.713541667
Agustin Acosta,LAD,DSL,176,0.1875,0.24431818,0.23913043,0.40340909,0.38405797,0.14492754,0.31868132,31.19862485,6.03963494,0.398581839,124.0058721,0.1827957,0.48387097,0.33333333,0.19354839,0.42708333,0.23958333,0.33333333,0.28266667,375,2.130681818
Jose Escobar,CHC,DSL,175,0.06857143,0.17142857,0.29487179,0.36,0.49358974,0.19871795,0.33870968,31.34053712,6.324496015,0.400825886,125.2817622,0.21367521,0.41880342,0.36752137,0.09302326,0.40833333,0.26666667,0.325,0.27037037,270,1.542857143
Antony Peguero,MIA,DSL,217,0.05990783,0.16129032,0.28571429,0.35483871,0.42346939,0.1377551,0.32692308,34.82023424,3.800343271,0.377907817,112.2513109,0.22377622,0.31468531,0.46153846,0.21212121,0.46666667,0.3,0.23333333,0.29938272,324,1.493087558
Rabel Colon,HOU,DSL,196,0.11734694,0.27040816,0.2797619,0.37755102,0.42857143,0.14880953,0.4,33.70332617,5.685360133,0.392049564,120.2918375,0.24,0.41,0.35,0.34285714,0.54285714,0.21904762,0.23809524,0.35261708,363,1.852040816
Marco Vargas,MIA,DSL,221,0.15837104,0.14479638,0.31868132,0.42081448,0.45604396,0.13736264,0.36842105,44.05779778,12.46611159,0.42576287,139.460102,0.25342466,0.39041096,0.35616438,0.23076923,0.28378378,0.24324324,0.47297297,0.17948718,390,1.764705882
Andy Colon,HOU,DSL,163,0.09815951,0.52147239,0.12676056,0.2392638,0.19014085,0.06338029,0.30357143,6.866209846,-16.43444558,0.232307621,29.46788286,0.13461538,0.34615385,0.51923077,0.37037037,0.52727273,0.25454545,0.21818182,0.54933333,375,2.300613497
Karniel Pratt,HOU,DSL,179,0.18435754,0.33519553,0.20979021,0.36871508,0.27272727,0.06293706,0.35365854,23.8072177,-1.78061862,0.344120827,93.04115206,0.27142857,0.38571429,0.34285714,0.33333333,0.46052632,0.22368421,0.31578947,0.35459184,392,2.189944134
Cristian Gonzalez,TEX,DSL,218,0.05963303,0.1559633,0.25888325,0.32110092,0.3857868,0.12690355,0.29192547,28.76658276,-2.396257014,0.342835804,92.31053064,0.19354839,0.39354839,0.41290323,0.265625,0.5408805,0.20125786,0.25786164,0.25364431,343,1.573394495
Erick Torres,KCR,DSL,202,0.1039604,0.17326733,0.26589595,0.365,0.38150289,0.11560694,0.31851852,31.33240797,2.456749097,0.371324099,108.5080278,0.21138211,0.40650407,0.38211382,0.34042553,0.43307087,0.20472441,0.36220472,0.23780488,328,1.623762376
Jerson Florentino,LAA,DSL,174,0.1091954,0.14367816,0.20945946,0.31609195,0.27702703,0.06756757,0.248,17.88879622,-6.984296075,0.306973248,71.92027436,0.2,0.44545455,0.35454545,0.38461538,0.50862069,0.22413793,0.26724138,0.23928571,280,1.609195402
Byron Chourio,MIA,DSL,217,0.11520737,0.12442396,0.3442623,0.42857143,0.40983607,0.06557377,0.38993711,41.7461288,10.72623784,0.417177208,134.5785801,0.21621622,0.42567568,0.35810811,0.33962264,0.44230769,0.19230769,0.36538462,0.2109589,365,1.68202765
Jose Gerardo,MIA,DSL,218,0.15137615,0.30275229,0.28409091,0.41743119,0.55113636,0.26704545,0.39,48.72113257,17.5582928,0.455457862,156.3436867,0.27,0.36,0.37,0.24324324,0.69158879,0.18691589,0.12149533,0.36105033,457,2.096330275
Jose Monserrate,MIA,DSL,220,0.10454545,0.15909091,0.29189189,0.38636364,0.41081081,0.11891892,0.34210526,37.74470985,6.295972463,0.391571092,120.0197941,0.22222222,0.51851852,0.25925926,0.37142857,0.55555556,0.19444444,0.25,0.22131148,366,1.663636364
Jean Carlos Sio,SFG,DSL,179,0.1396648,0.12849162,0.2,0.32402235,0.28,0.08,0.22834646,19.11469428,-6.473142041,0.311866243,74.70226885,0.15,0.44166667,0.40833333,0.26530612,0.432,0.2,0.368,0.21035599,309,1.726256983
Andri Leon,DET,DSL,198,0.06060606,0.23232323,0.28323699,0.35353535,0.40462428,0.12138729,0.36434109,30.22848016,1.924616511,0.368319718,106.7998367,0.17647059,0.40336134,0.42016807,0.24,0.56097561,0.19512195,0.24390244,0.35962145,317,1.601010101
Demetrio Nadal,MIL,DSL,176,0.125,0.16477273,0.23943662,0.375,0.31690141,0.07746479,0.28947368,25.55227598,0.393286075,0.359109482,101.563203,0.14851485,0.35643564,0.4950495,0.32,0.56880734,0.24770642,0.18348624,0.22222222,315,1.789772727
Erick Hernandez,CHW,DSL,165,0.1030303,0.22424242,0.22695035,0.33333333,0.29078014,0.06382979,0.3047619,19.11897209,-4.46758095,0.323046129,81.05877979,0.18627451,0.47058824,0.34313725,0.34285714,0.40566038,0.23584906,0.35849057,0.31023102,303,1.836363636
Heison Sanchez,DET,DSL,179,0.1452514,0.25698324,0.23448276,0.37988827,0.36551724,0.13103448,0.32989691,28.77307465,3.18523832,0.378254199,112.4482519,0.22727273,0.44318182,0.32954545,0.37931034,0.54444444,0.27777778,0.17777778,0.32743363,339,1.893854749
Cristofer Torin,ARI,DSL,202,0.18316832,0.0990099,0.33333333,0.46534653,0.43396226,0.10062893,0.37588652,44.16923073,15.29357186,0.449512836,152.9635425,0.23255814,0.37209302,0.39534884,0.21568627,0.48529412,0.25735294,0.25735294,0.13896458,367,1.816831683
Neifi Vasquez,TBR,DSL,166,0.04819277,0.25903614,0.17532468,0.23493976,0.21428571,0.03896103,0.24324324,6.907737816,-16.82176403,0.231678765,29.11033642,0.19,0.42,0.39,0.53846154,0.5,0.18269231,0.31730769,0.390681,279,1.680722892
Samuel Gil,DET,DSL,205,0.12195122,0.17560976,0.25988701,0.36097561,0.38983051,0.1299435,0.31654676,31.74156385,2.437058564,0.370986935,108.3163273,0.23846154,0.43076923,0.33076923,0.06976744,0.43065693,0.29927007,0.27007299,0.1972973,370,1.804878049
Germain Noriega,NYM,DSL,161,0.0931677,0.16149068,0.27659574,0.36024845,0.32624113,0.04964539,0.3362069,22.04938185,-0.965375962,0.348982618,95.80540465,0.10784314,0.68627451,0.20588235,0.19047619,0.39090909,0.16363636,0.44545455,0.27376426,263,1.633540373
Kendry Feliz,MIA,DSL,173,0.1849711,0.21965318,0.25373134,0.4127907,0.37313433,0.11940299,0.32978723,30.96092125,6.230777762,0.400673416,125.1950732,0.19101124,0.4494382,0.35955056,0.5625,0.61052632,0.17894737,0.21052632,0.23753666,341,1.971098266
Ramon Ramirez,LAA,DSL,198,0.18686869,0.24242424,0.2721519,0.41414141,0.47468354,0.20253164,0.36448598,40.12496815,11.82110451,0.429816719,141.7649854,0.20833333,0.44791667,0.34375,0.18181818,0.57575758,0.2020202,0.22222222,0.27659574,423,2.136363636
